GeneName,Ensembl,Pathway,ExpressionResults_Sample1.txt,ExpressionResults_Sample10.txt,ExpressionResults_Sample2.txt,ExpressionResults_Sample3.txt,ExpressionResults_Sample4.txt,ExpressionResults_Sample5.txt,ExpressionResults_Sample6.txt,ExpressionResults_Sample7.txt,ExpressionResults_Sample8.txt,ExpressionResults_Sample9.txt
Gene_713,Ens_100713,DNA_Binding,9.45944929556194,9.46840755287192,11.042232225676,10.7251881754741,9.71545457974669,11.912646342562,10.7890805188101,9.12926146756686,13.2447055153837,10.3550003800518
Gene_714,Ens_100714,WntSignaling,9.53673707488822,11.0926028094251,8.98115050585086,9.52115978399928,11.8332796264383,10.6909113855348,9.83854403784508,10.2570005972114,10.6764497385745,9.96283346885682
Gene_715,Ens_100715,TGFb,10.2419491434411,8.49592316657937,9.68388171291002,9.62776869247102,9.99697564092442,10.5306443373171,10.638695942246,10.2324104598136,8.15223105149038,8.28031846198631
Gene_716,Ens_100716,Glycolysis,11.5398975500366,9.57764167885049,10.379235095387,9.58657197993231,9.90749907527648,10.0149287161976,12.450990084071,7.82062965044793,10.9711993864521,8.7458463283491
Gene_717,Ens_100717,DNA_Binding,8.80230533092852,10.9282678386735,9.36567340974883,12.9729357076386,11.4308472006332,11.585489371731,10.5152147600384,8.99215445258199,9.63347281504728,10.7035908448249
Gene_718,Ens_100718,DNA_Binding,7.35141942655371,9.48601793491518,9.92706609381811,10.1100870394615,10.8264134084121,10.9357753621539,10.2481949871777,9.46507166869968,10.8436190712587,10.1500982512091
Gene_719,Ens_100719,Glycolysis,9.61048656949557,10.3061879563762,11.2780031189935,8.47584343244348,11.1475662312419,11.6079954445307,9.33684868333805,9.73508782710129,8.85548869830995,9.9526116453126
Gene_72,Ens_10072,DNA_Binding,5.99302242103253,5.74653971652516,5.85304104667539,6.09405475532769,5.99184086436939,5.89225079442885,5.28147607891083,3.72780901302162,6.76086297192479,7.52947472592436
Gene_720,Ens_100720,DNA_Binding,12.647310940648,9.20863237107342,10.1146382364519,9.96216404975159,9.40870375960308,10.256877261673,10.0359606625085,9.36252607798476,10.0203453140656,10.9952334313388
Gene_721,Ens_100721,DNA_Binding,9.67990582437545,11.1747399518288,9.38431500428197,8.89018378687704,11.219151844579,8.91906447026018,10.316355681173,8.69813551458541,8.09565957812744,10.3372951144314
Gene_722,Ens_100722,TGFb,9.16323328207706,9.5866273056067,10.6052404523169,10.4583186025196,10.4480651776742,10.3046838799368,9.8189381204949,9.2698710123324,9.74665528751966,10.9658686842917
Gene_723,Ens_100723,DNA_Binding,9.88576397727112,9.18928034784828,9.99493264833671,10.420467141832,9.46238186270086,10.2360775024306,12.7129245419442,8.49392277601218,8.51316058902154,9.79524953552584
Gene_724,Ens_100724,Glycolysis,9.79042356441378,10.0106630839728,10.9669591889403,11.7537713112984,10.6751969103375,9.3183675800946,8.45009637690739,9.84407478049619,11.1383838622756,12.5271411405715
Gene_725,Ens_100725,DNA_Binding,10.2067055765093,11.0082375421113,9.42717174274328,8.22403750549306,8.70417201127247,8.64937892100708,9.1247719404095,7.3337942374503,10.4219759034576,8.53947194225343
Gene_726,Ens_100726,TGFb,10.8268556351837,9.95852570246448,8.41562353589202,8.55822953681347,11.4661221872683,9.98098390279895,9.72728615424046,9.92942641251809,10.3181569712554,8.87162553705738
Gene_727,Ens_100727,Glycolysis,9.31455768966263,11.2554608708424,11.7711126367005,8.42861537729538,8.64444961010472,10.4353434572489,9.99008917697776,10.3370561153484,9.53386907184431,10.0313146194046
Gene_728,Ens_100728,WntSignaling,11.1010529069833,8.0533952457685,9.1321171144451,9.41448320886277,9.07426492160969,10.5835225862611,10.200447493397,10.2234562682621,10.5955636762425,8.74069373056723
Gene_729,Ens_100729,DNA_Binding,10.1704748476264,9.31592050931932,9.61407225445748,8.95407334333628,10.5591621394189,9.8350891320539,11.1982865945135,11.7546987213059,10.4145411704774,10.5156764686203
Gene_73,Ens_10073,DNA_Binding,4.45652660850248,6.86867143379158,6.58879512368463,4.47924784306272,5.76206350428375,4.79421507401678,5.71612240119079,6.14003072964859,5.0536733059842,6.01287651466068
Gene_730,Ens_100730,TGFb,9.5405362011148,10.4028134179941,9.5090230859234,11.4664265360951,10.309260857049,9.49393601039135,9.77395990916593,9.67916826438421,8.33917462596609,9.51258847371721
Gene_731,Ens_100731,DNA_Binding,9.40301287792192,9.39725652668514,10.2994593502232,11.0112131057686,9.90774973827609,9.28138507555971,10.5422807889807,9.46809026449099,10.7031674357253,10.2935008582606
Gene_732,Ens_100732,Glycolysis,8.82526058462556,9.48506829814232,9.85716962471172,10.7278650319209,9.50694634994864,9.69124828199499,10.354459779053,10.0865112282283,8.81045024566113,10.086458947578
Gene_733,Ens_100733,DNA_Binding,10.1162620538002,8.25278458790284,7.88504112982718,11.1238603935768,10.8265369290962,9.22164859740331,9.61682359826403,9.896208671568,9.33086368262226,7.99578357022306
Gene_734,Ens_100734,Glycolysis,10.9649350611359,9.78116322164255,8.50436593708267,11.3275981386846,9.17448222083224,10.5715290882985,8.34099822687312,10.6229905044454,11.639319112516,8.99456648407998
Gene_735,Ens_100735,DNA_Binding,10.1602243785059,6.77319349170026,9.52253169503478,10.2588172914623,9.23537106706586,8.50521859040011,9.32567828174396,10.8791358372294,11.2374885861784,9.45883473698562
Gene_736,Ens_100736,DNA_Binding,11.7472629031916,9.31147688814165,8.23450374888184,11.2680650007261,11.2238115783163,9.77742203420013,9.95139832198318,9.37664922784011,10.1734296642229,11.0336718321558
Gene_737,Ens_100737,Glycolysis,9.70648392321484,10.958789797451,9.64227494969106,9.65764624375208,9.62380597803734,8.44022158178816,10.9648483044162,9.25096396047764,10.2269040070674,10.1375680549701
Gene_738,Ens_100738,Glycolysis,9.34992910777384,9.11957937832389,10.4960621658728,11.5055694711086,8.87185608763166,9.75134936738703,10.4935716268084,9.06709605155493,10.4685372387084,9.38776699696088
Gene_739,Ens_100739,DNA_Binding,11.7505856052371,10.3134743680425,10.9449954105323,10.0219134154817,10.2586022997805,11.9764135515505,10.0222951244463,11.5812451244323,10.8638711966808,9.26885245051469
Gene_74,Ens_10074,TGFb,5.74776528154148,6.79814984382699,4.24869610003232,5.43330861528337,7.46118550372718,6.5280117928525,6.67236283602365,5.56552539595697,6.04958229617776,3.11237536736072
Gene_740,Ens_100740,WntSignaling,9.21361655821305,10.5183919666702,9.30461099950856,10.1619683629665,11.80302958229,9.57128849387673,8.98752737317372,9.44574153159084,10.5749449874584,8.89573193994914
Gene_741,Ens_100741,Glycolysis,9.54642192432279,11.019622223761,10.0246756111669,9.79672870941319,9.94096222185026,9.50330562689741,7.77235936005475,7.81377932959672,9.71772170938949,9.69677571586501
Gene_742,Ens_100742,Glycolysis,9.42476093189726,11.7557093183704,9.77201997769635,8.95004148795091,8.6593319844798,9.26705341582372,10.1317126177766,10.2691009646813,11.1826546470678,10.7391546677501
Gene_743,Ens_100743,DNA_Binding,9.53661319282855,10.2711045911691,9.37091989081653,11.2320927627963,10.6535040089103,10.52189106902,11.4044770472489,10.0933062275416,10.9067102310493,10.5174323816446
Gene_744,Ens_100744,TGFb,9.70637765674182,10.2242349846132,9.66678374822501,7.89069966210906,11.1002564495358,9.98096239610185,9.58915379896083,8.7778389844191,8.22602017976827,10.8016944126029
Gene_745,Ens_100745,Glycolysis,9.48782210300684,11.7257158426287,10.8568152893335,11.2154293765122,8.2209092444522,9.05528880929397,9.82584618893439,9.90151003229463,11.1673603428981,11.1279608374885
Gene_746,Ens_100746,DNA_Binding,10.8266945416355,9.03392398806221,9.72024042328869,8.10511079953253,9.48557123880622,9.1786170974607,10.1660151691876,9.65068640725802,9.71736712118394,9.9489982658988
Gene_747,Ens_100747,TGFb,7.74498452203363,9.19377274968833,10.2140085681829,8.55947388524455,10.4753139074048,10.4684471739904,9.69723992902839,9.64805837007783,10.3597234601064,9.63119190748694
Gene_748,Ens_100748,Glycolysis,10.0394481434851,8.23624855840152,10.0382449430468,10.5263762118594,10.7852938145857,9.80233038207222,10.9909597318531,9.16844933750054,8.67940573546658,9.42464763843679
Gene_749,Ens_100749,Glycolysis,8.87773646805158,7.82804917999523,12.1756741857834,11.1241100750651,11.4986486127831,9.1810717980638,8.93147728923231,9.81663656935325,9.09192781153174,10.2742800629493
Gene_75,Ens_10075,Glycolysis,7.86438821147067,4.28635181362076,5.65826044726445,6.68389388462641,7.16322398475775,4.92292905249467,6.01952426724679,6.74376229487907,5.1830354304517,6.09396516182143
Gene_750,Ens_100750,DNA_Binding,10.0916056944175,9.17525327727049,10.9148426470369,11.5095125724447,10.6561898675778,8.77227416253549,10.6343482574501,10.3489568128488,9.20445410374152,9.25746719514699
Gene_751,Ens_100751,DNA_Binding,9.83231248247048,9.5317818258273,10.0651188845395,12.215221488648,8.98670386167892,10.64195661851,10.512511293485,11.7857401417786,9.79669545935492,9.00997268471933
Gene_752,Ens_100752,DNA_Binding,9.16914978939267,9.63638786736437,10.4886152800645,11.1426135883007,9.69477440924818,9.52201080700827,11.1124090865678,8.74346391273392,11.0705323248867,9.5877832821561
Gene_753,Ens_100753,DNA_Binding,11.6770333611022,7.22642142638537,9.69908935526606,10.2806411243903,8.95698091408758,8.96929509955292,9.40632616563457,8.86677632230101,10.9252768907382,10.0093575370043
Gene_754,Ens_100754,DNA_Binding,10.338113993302,10.73480136221,9.56773670172211,10.4329137877846,10.6397586596577,10.1098186925904,8.20148603097679,10.818862698753,8.91585233943964,9.92810856990221
Gene_755,Ens_100755,DNA_Binding,10.841326296524,10.7164472885391,8.93984475709249,12.7560272799837,10.3132242424173,9.31298582136107,11.5093113671713,8.59756745975012,10.6621476076381,12.2716807324899
Gene_756,Ens_100756,TGFb,8.06263272229693,7.47021557513336,8.695355972815,10.2305424619812,10.6008104893197,9.73115058383374,9.54138761707753,9.63840004486912,9.29695037307661,9.10005751457208
Gene_757,Ens_100757,DNA_Binding,10.2375717021289,11.4132883955969,9.53295417327395,11.5575256727486,7.52172108504262,9.13862427529455,9.79975821229133,8.00162918851774,8.98245666440047,8.4269167131846
Gene_758,Ens_100758,DNA_Binding,9.57002323163939,9.75800393866569,9.56768960944092,10.5088808725675,10.0610715473565,9.97001006145008,9.52772219012073,10.9657497900009,11.5517637156631,8.9455994309273
Gene_759,Ens_100759,Glycolysis,10.2985031692838,11.62015619852,11.1087131832185,10.720479072614,11.4019654427573,11.727165127563,10.5572895708298,10.2264374564371,10.5578201856051,10.4226305075959
Gene_76,Ens_10076,DNA_Binding,3.95066614621259,6.28252902819704,5.22836355761839,4.9842708340588,5.41475739965284,6.82552936188322,6.45944166835604,6.03397229441549,3.94950340165366,5.74521226237581
Gene_760,Ens_100760,DNA_Binding,8.98456186642671,9.41659805331816,10.675996768091,11.0684192801217,10.2447244670437,9.89239365365344,10.0361332485133,10.3382881162632,9.62826542405396,11.1877594436127
Gene_761,Ens_100761,Glycolysis,10.1964443199076,9.35600273133359,9.1787007134848,11.9208730940703,9.19299664785353,10.8011941961459,10.5000790653907,10.3114307717367,9.50416615788914,11.0556431047227
Gene_762,Ens_100762,TGFb,11.2663902992373,9.32892004220337,11.3184768419909,9.91652291380148,11.0438746004072,11.3238086192098,9.26244628622957,9.30692969031205,11.4329277353312,9.70091193911265
Gene_763,Ens_100763,TGFb,9.92837277152723,9.73329558307169,8.85552140941713,7.57417694652593,11.2569992351056,9.02434572650356,11.1611199628646,9.23836078983593,10.473576959131,9.87285825436555
Gene_764,Ens_100764,DNA_Binding,9.91432713033224,10.1021855256148,9.0033883551167,10.2037270435664,10.9530098463532,12.4369363247251,10.5479422301672,10.2453454814783,11.7212840231981,9.41835492193231
Gene_765,Ens_100765,Glycolysis,12.0715945650762,9.51954710088236,8.70941833768455,10.5891048475019,8.07002277167191,9.81885194846365,9.30855379758887,10.6923389214124,10.6201888973415,8.29249822177041
Gene_766,Ens_100766,Glycolysis,10.7293852213374,8.96647510117469,9.98388159347511,9.82448862575033,9.47849637811774,12.3740994063206,9.2113954034318,8.23287819827098,10.8369982871614,11.0287840404776
Gene_767,Ens_100767,TGFb,9.21207289210193,9.5488982404069,11.838473761788,10.3392534342692,9.23174208497188,10.0005696187804,9.66649703127388,10.821620762655,10.25167739783,10.5203951627564
Gene_768,Ens_100768,WntSignaling,8.75813079192165,10.4194075125206,11.8404590430366,9.37761640456129,10.5881318784683,10.3447945180059,11.7429299763784,10.3428049648512,9.6187609500213,9.48555486657192
Gene_769,Ens_100769,WntSignaling,10.1063397091381,9.58713612725664,11.0765334739582,10.963428551159,10.7520551510813,9.06310111845361,9.01816669797908,10.4728283447257,9.69195179928474,10.1678137214472
Gene_77,Ens_10077,Glycolysis,5.77458824658555,6.97990408596326,6.56569411745412,5.73153586185543,5.05985433397606,6.31678351141698,5.57768421662824,3.42127185206921,7.35497623815652,6.20859536128429
Gene_770,Ens_100770,Glycolysis,10.1346815781145,9.31088822982318,10.3485701237458,9.0154716311422,10.1366556623029,9.76045614877505,10.5775841003526,11.1192053109563,12.0200619455518,11.1275869236309
Gene_771,Ens_100771,TGFb,9.3562649474014,11.3944557088296,10.8425583938808,10.4035112824672,8.42115738215057,9.3071772813072,9.77195686770251,9.793472526351,10.2947177793575,10.7220083783741
Gene_772,Ens_100772,DNA_Binding,9.38221704890833,9.88248851976865,10.4765807582715,11.6132084926207,10.3356147884125,9.67995481466393,8.85781319237534,10.769632504872,8.95742626779975,9.36570017599206
Gene_773,Ens_100773,DNA_Binding,9.19830527945732,10.604280517105,9.31787082844605,11.9734723938543,8.4654751065343,9.85115655074774,10.3618301022329,11.0184785201184,11.043846884835,9.04264575437859
Gene_774,Ens_100774,DNA_Binding,10.2143554544513,10.0410875875615,10.8662381161211,9.4676875813255,9.18629312683663,8.33769173446394,10.6041717221725,10.9357080849309,9.32346117013078,10.2631455889157
Gene_775,Ens_100775,TGFb,11.1813779714959,11.0267497373193,8.71357147488333,9.20889459644424,9.15053997325791,8.73217938593595,10.3642280616081,10.3990912702994,9.35168721714613,9.82636922958973
Gene_776,Ens_100776,DNA_Binding,11.3295676478448,9.98647433097561,11.4706470243575,8.34719710198253,8.28033555356097,8.7413914943361,10.8791217847545,10.6992897280157,8.20950663676176,11.618757189134
Gene_777,Ens_100777,DNA_Binding,9.88518605665912,9.85247213912209,10.4795391483199,9.37673069805037,11.8129921803061,9.17660497645583,10.847516259626,11.1970587977279,8.476282636275,8.51441711347202
Gene_778,Ens_100778,Glycolysis,9.23265204241744,11.617617986198,10.4055130285619,8.80205895129587,8.41146548098938,9.02163454175455,9.41952135533077,10.6572206463139,9.55437960366584,9.88432536480292
Gene_779,Ens_100779,DNA_Binding,10.4090160575609,9.73020702503742,11.0334909146147,10.9967738193212,11.492025085358,9.39922743712143,11.8075987228968,10.046192526327,12.9263542799998,11.3270584616506
Gene_78,Ens_10078,DNA_Binding,4.56115045111142,6.08527879392109,6.83472946164508,4.434371608994,7.83678444410265,4.04198972397495,6.53643621580753,5.80998160640666,5.63738682601859,7.13553037359496
Gene_780,Ens_100780,WntSignaling,10.6486460828737,10.895575591075,10.0739763408378,11.3070541098456,10.8177755637668,11.0038689623775,9.98181287112839,9.46989758527653,9.66513585177738,10.2970564845347
Gene_781,Ens_100781,DNA_Binding,9.26635075925117,10.0828290027768,10.4330268549194,9.96046886969057,9.01639329059659,8.81837659692594,9.47380761984422,8.46526621191255,9.58792319690353,8.5371041851554
Gene_782,Ens_100782,Glycolysis,8.8554891943535,11.690023417207,10.9274049257374,9.78525237764934,11.5746598641475,10.534891280273,9.30815944408822,9.28412467685497,9.69971773256969,9.2363221085311
Gene_783,Ens_100783,DNA_Binding,11.1637954059498,10.1127847092527,12.2372257869055,9.61034876638941,11.8039609600253,10.6146633090433,9.55881388991695,10.4608242577749,9.35094305891462,8.44662871238748
Gene_784,Ens_100784,DNA_Binding,9.24061816547467,10.4663700341776,9.54476069809726,10.9306805098551,9.62878389228195,8.7169772026715,10.5149443273571,9.97646126726916,8.94381755898418,9.6568074985103
Gene_785,Ens_100785,Glycolysis,8.87654580437179,10.0133419489581,8.96068713005776,9.80088172538016,10.3167588168489,9.84773418964685,10.543500852261,11.639788362561,11.9182844724882,8.6229957172436
Gene_786,Ens_100786,Glycolysis,10.7725280937846,8.85026759777563,9.82651857961261,9.81416121539736,11.8604016812641,9.28095616478875,8.61139765611947,9.83761984948874,8.77883525227828,10.8502041149146
Gene_787,Ens_100787,DNA_Binding,10.7548289786798,9.7356929506601,11.0797855770953,10.343432059899,9.96211901175838,9.49787723295108,9.96943674425907,9.73485887058266,9.51115622187452,8.77830950250801
Gene_788,Ens_100788,Glycolysis,9.27429189317029,11.155981390846,9.03740527489318,10.4462492281218,11.0124833763768,8.32648461712597,7.88143722982359,9.52051563917917,10.6355912015683,10.2349370526898
Gene_789,Ens_100789,DNA_Binding,11.5915189619416,10.5292937778629,10.6327073295612,11.3094333813533,7.61575278510463,8.89666181800391,9.24970418347098,7.85137170405575,7.70809084243372,9.63008344673799
Gene_79,Ens_10079,DNA_Binding,5.17627662528532,6.0051925181711,6.3912687977255,5.53797734307712,4.56877044818,5.29214032708946,6.49044804467201,5.66875744160185,5.54342975056111,4.85244090118231
Gene_790,Ens_100790,DNA_Binding,9.90526395478024,9.40089304474308,10.0778872008454,9.0842869412682,10.061073133992,9.10828010046486,9.91448204081201,9.17076130896235,11.4511988208433,10.3961620300907
Gene_791,Ens_100791,DNA_Binding,10.3918899158001,9.67615993433623,9.5270563332313,10.6140195936013,10.0782173480226,10.6957729312612,10.6420000607265,11.4492722833483,10.0087150424084,8.21977446791319
Gene_792,Ens_100792,DNA_Binding,8.93842177032692,11.4995232775977,11.489075530988,8.04163824069926,11.0148030324691,9.113869790543,9.38078587202444,8.64257509925066,9.59747783058489,11.3405655863823
